owner_signature_sha256,module_key,module_index,level,owner_rva,owner_runtime,owner_call_ordinal,callsite_rva,callsite_runtime,mips_ra_runtime,wrapper_entry_runtime,wrapper_one_pass_runtime,file_offset,instruction_context,profiler_default_policy,family_id
9902f5329d512e1bc1b78c27411c23309a4823f4df8d8669844c51eecb9a9eb1,LEVEL_04,4,Metalis,0x0018BFE8,0x092C5CE8,1,0x0018C7F8,0x092C64F8,0x092C6500,0x09147E54,0x09147D88,0x0018C86C," 0x092C64F0 2624001C addiu $a0, $s1, 28 |  0x092C64F4 26250020 addiu $a1, $s1, 32 | >0x092C64F8 0C003855 jal 0x09147E54 |  0x092C64FC C4EF0008 lwc1 $f15, 8($a3) |  0x092C6500 92440061 lbu $a0, 97($s2) |  0x092C6504 8E650004 lw $a1, 4($s3)",VANILLA,WF-030
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_04,4,Metalis,0x001A0BF4,0x092DA8F4,1,0x001A0CAC,0x092DA9AC,0x092DA9B4,0x09147E54,0x09147D88,0x001A0D20," 0x092DA9A4 26040034 addiu $a0, $s0, 52 |  0x092DA9A8 26050038 addiu $a1, $s0, 56 | >0x092DA9AC 0C003855 jal 0x09147E54 |  0x092DA9B0 C62F0008 lwc1 $f15, 8($s1) |  0x092DA9B4 26060024 addiu $a2, $s0, 36 |  0x092DA9B8 02802025 .word 0x02802025",VANILLA,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_04,4,Metalis,0x001A1348,0x092DB048,1,0x001A1398,0x092DB098,0x092DB0A0,0x09147E54,0x09147D88,0x001A140C," 0x092DB090 E7B4002C swc1 $f20, 44($sp) |  0x092DB094 AFBF0048 sw $ra, 72($sp) | >0x092DB098 0C003855 jal 0x09147E54 |  0x092DB09C 02602025 .word 0x02602025 |  0x092DB0A0 C6AC0004 lwc1 $f12, 4($s5) |  0x092DB0A4 C68D0000 lwc1 $f13, 0($s4)",VANILLA,WF-011
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_04,4,Metalis,0x001A1348,0x092DB048,2,0x001A13B4,0x092DB0B4,0x092DB0BC,0x09147E54,0x09147D88,0x001A1428," 0x092DB0AC 26040028 addiu $a0, $s0, 40 |  0x092DB0B0 26050030 addiu $a1, $s0, 48 | >0x092DB0B4 0C003855 jal 0x09147E54 |  0x092DB0B8 C68F0008 lwc1 $f15, 8($s4) |  0x092DB0BC C60C0024 lwc1 $f12, 36($s0) |  0x092DB0C0 C60D0028 lwc1 $f13, 40($s0)",VANILLA,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_05,5,Dreamtime,0x0000E4F4,0x091481F4,1,0x0000E528,0x09148228,0x09148230,0x0914805C,0x09147F90,0x0000E59C," 0x09148220 C60D0000 lwc1 $f13, 0($s0) |  0x09148224 C60E0004 lwc1 $f14, 4($s0) | >0x09148228 0C0038D7 jal 0x0914805C |  0x0914822C C60F0008 lwc1 $f15, 8($s0) |  0x09148230 26640004 addiu $a0, $s3, 4 |  0x09148234 C62C0004 lwc1 $f12, 4($s1)",VANILLA,WF-005
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_05,5,Dreamtime,0x0000E4F4,0x091481F4,2,0x0000E544,0x09148244,0x0914824C,0x0914805C,0x09147F90,0x0000E5B8," 0x0914823C C60D0000 lwc1 $f13, 0($s0) |  0x09148240 C60E0004 lwc1 $f14, 4($s0) | >0x09148244 0C0038D7 jal 0x0914805C |  0x09148248 C60F0008 lwc1 $f15, 8($s0) |  0x0914824C 26640008 addiu $a0, $s3, 8 |  0x09148250 C62C0008 lwc1 $f12, 8($s1)",VANILLA,WF-005
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_05,5,Dreamtime,0x0000E4F4,0x091481F4,3,0x0000E560,0x09148260,0x09148268,0x0914805C,0x09147F90,0x0000E5D4," 0x09148258 C60D0000 lwc1 $f13, 0($s0) |  0x0914825C C60E0004 lwc1 $f14, 4($s0) | >0x09148260 0C0038D7 jal 0x0914805C |  0x09148264 C60F0008 lwc1 $f15, 8($s0) |  0x09148268 8FB00020 lw $s0, 32($sp) |  0x0914826C 8FB10024 lw $s1, 36($sp)",VANILLA,WF-005
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_05,5,Dreamtime,0x0000E584,0x09148284,1,0x0000E5B8,0x091482B8,0x091482C0,0x0914805C,0x09147F90,0x0000E62C," 0x091482B0 C60D0000 lwc1 $f13, 0($s0) |  0x091482B4 C60E0004 lwc1 $f14, 4($s0) | >0x091482B8 0C0038D7 jal 0x0914805C |  0x091482BC C60F0008 lwc1 $f15, 8($s0) |  0x091482C0 26640004 addiu $a0, $s3, 4 |  0x091482C4 C62C0004 lwc1 $f12, 4($s1)",VANILLA,WF-018
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_05,5,Dreamtime,0x0000E584,0x09148284,2,0x0000E5D4,0x091482D4,0x091482DC,0x0914805C,0x09147F90,0x0000E648," 0x091482CC C60D0000 lwc1 $f13, 0($s0) |  0x091482D0 C60E0004 lwc1 $f14, 4($s0) | >0x091482D4 0C0038D7 jal 0x0914805C |  0x091482D8 C60F0008 lwc1 $f15, 8($s0) |  0x091482DC 8FB00020 lw $s0, 32($sp) |  0x091482E0 8FB10024 lw $s1, 36($sp)",VANILLA,WF-018
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_05,5,Dreamtime,0x0000E7DC,0x091484DC,1,0x0000E818,0x09148518,0x09148520,0x0914805C,0x09147F90,0x0000E88C," 0x09148510 C62D0000 lwc1 $f13, 0($s1) |  0x09148514 C62E0004 lwc1 $f14, 4($s1) | >0x09148518 0C0038D7 jal 0x0914805C |  0x0914851C C62F0008 lwc1 $f15, 8($s1) |  0x09148520 4480A000 .word 0x4480A000 |  0x09148524 E6140024 swc1 $f20, 36($s0)",VANILLA,WF-013
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_05,5,Dreamtime,0x0000E7DC,0x091484DC,2,0x0000E83C,0x0914853C,0x09148544,0x0914805C,0x09147F90,0x0000E8B0," 0x09148534 C62E0004 lwc1 $f14, 4($s1) |  0x09148538 C62F0008 lwc1 $f15, 8($s1) | >0x0914853C 0C0038D7 jal 0x0914805C |  0x09148540 02602825 .word 0x02602825 |  0x09148544 C60D0020 lwc1 $f13, 32($s0) |  0x09148548 460D6B02 .word 0x460D6B02",VANILLA,WF-013
752e0b48a9ee282ed55f66baedc8db0a8c289b5a6e9ca07a6da112cd10c178ec,LEVEL_05,5,Dreamtime,0x0000E8D8,0x091485D8,1,0x0000E9B8,0x091486B8,0x091486C0,0x0914805C,0x09147F90,0x0000EA2C," 0x091486B0 C66F0008 lwc1 $f15, 8($s3) |  0x091486B4 00A02025 .word 0x00A02025 | >0x091486B8 0C0038D7 jal 0x0914805C |  0x091486BC 00C02825 .word 0x00C02825 |  0x091486C0 E6140024 swc1 $f20, 36($s0) |  0x091486C4 C64C0008 lwc1 $f12, 8($s2)",VANILLA,WF-020
752e0b48a9ee282ed55f66baedc8db0a8c289b5a6e9ca07a6da112cd10c178ec,LEVEL_05,5,Dreamtime,0x0000E8D8,0x091485D8,2,0x0000E9D8,0x091486D8,0x091486E0,0x0914805C,0x09147F90,0x0000EA4C," 0x091486D0 C66E0004 lwc1 $f14, 4($s3) |  0x091486D4 C66F0008 lwc1 $f15, 8($s3) | >0x091486D8 0C0038D7 jal 0x0914805C |  0x091486DC 02202825 .word 0x02202825 |  0x091486E0 C60C0020 lwc1 $f12, 32($s0) |  0x091486E4 460C6382 .word 0x460C6382",VANILLA,WF-020
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_05,5,Dreamtime,0x00028870,0x09162570,1,0x00028960,0x09162660,0x09162668,0x0914805C,0x09147F90,0x000289D4," 0x09162658 C60E0004 lwc1 $f14, 4($s0) |  0x0916265C C60F0008 lwc1 $f15, 8($s0) | >0x09162660 0C0038D7 jal 0x0914805C |  0x09162664 46106300 .word 0x46106300 |  0x09162668 10000008 beq $zero, $zero, 0x0916268C |  0x0916266C 00000000 nop",VANILLA,WF-017
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_05,5,Dreamtime,0x00028870,0x09162570,2,0x00028984,0x09162684,0x0916268C,0x0914805C,0x09147F90,0x000289F8," 0x0916267C 26440020 addiu $a0, $s2, 32 |  0x09162680 26450024 addiu $a1, $s2, 36 | >0x09162684 0C0038D7 jal 0x0914805C |  0x09162688 C60F0008 lwc1 $f15, 8($s0) |  0x0916268C 10000009 beq $zero, $zero, 0x091626B4 |  0x09162690 C62C0020 lwc1 $f12, 32($s1)",VANILLA,WF-017
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_05,5,Dreamtime,0x00028870,0x09162570,3,0x000289A8,0x091626A8,0x091626B0,0x0914805C,0x09147F90,0x00028A1C," 0x091626A0 26440020 addiu $a0, $s2, 32 |  0x091626A4 26450024 addiu $a1, $s2, 36 | >0x091626A8 0C0038D7 jal 0x0914805C |  0x091626AC C60F0008 lwc1 $f15, 8($s0) |  0x091626B0 C62C0020 lwc1 $f12, 32($s1) |  0x091626B4 C62D0024 lwc1 $f13, 36($s1)",VANILLA,WF-017
f8ea386972e1b50a30daf2f7db5ba41bb74d52f776f669f8474fee809046ab70,LEVEL_05,5,Dreamtime,0x0002992C,0x0916362C,1,0x0002997C,0x0916367C,0x09163684,0x0914805C,0x09147F90,0x000299F0," 0x09163674 AFB50080 sw $s5, 128($sp) |  0x09163678 AFBF0084 sw $ra, 132($sp) | >0x0916367C 0C0038D7 jal 0x0914805C |  0x09163680 C64F0008 lwc1 $f15, 8($s2) |  0x09163684 32640020 andi $a0, $s3, 32 |  0x09163688 14800008 bne $a0, $zero, 0x091636AC",VANILLA,WF-022
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_05,5,Dreamtime,0x00047CD8,0x091819D8,1,0x00047F38,0x09181C38,0x09181C40,0x0914805C,0x09147F90,0x00047FAC," 0x09181C30 26040248 addiu $a0, $s0, 584 |  0x09181C34 26050250 addiu $a1, $s0, 592 | >0x09181C38 0C0038D7 jal 0x0914805C |  0x09181C3C C60F025C lwc1 $f15, 604($s0) |  0x09181C40 C60D0248 lwc1 $f13, 584($s0) |  0x09181C44 E7B60048 swc1 $f22, 72($sp)",VANILLA,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_05,5,Dreamtime,0x00048070,0x09181D70,1,0x00048614,0x09182314,0x0918231C,0x0914805C,0x09147F90,0x00048688," 0x0918230C 26040230 addiu $a0, $s0, 560 |  0x09182310 26050238 addiu $a1, $s0, 568 | >0x09182314 0C0038D7 jal 0x0914805C |  0x09182318 C60F0244 lwc1 $f15, 580($s0) |  0x0918231C 1000000C beq $zero, $zero, 0x09182350 |  0x09182320 00000000 nop",VANILLA,WF-001
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_05,5,Dreamtime,0x00048070,0x09181D70,2,0x00048648,0x09182348,0x09182350,0x0914805C,0x09147F90,0x000486BC," 0x09182340 26050238 addiu $a1, $s0, 568 |  0x09182344 C60E0240 lwc1 $f14, 576($s0) | >0x09182348 0C0038D7 jal 0x0914805C |  0x0918234C C60F0244 lwc1 $f15, 580($s0) |  0x09182350 C60C0230 lwc1 $f12, 560($s0) |  0x09182354 260501F4 addiu $a1, $s0, 500",VANILLA,WF-001
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_05,5,Dreamtime,0x00048070,0x09181D70,3,0x000487C4,0x091824C4,0x091824CC,0x0914805C,0x09147F90,0x00048838," 0x091824BC 26050238 addiu $a1, $s0, 568 |  0x091824C0 C60E0240 lwc1 $f14, 576($s0) | >0x091824C4 0C0038D7 jal 0x0914805C |  0x091824C8 C60F0244 lwc1 $f15, 580($s0) |  0x091824CC C60C0230 lwc1 $f12, 560($s0) |  0x091824D0 260501F4 addiu $a1, $s0, 500",VANILLA,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_05,5,Dreamtime,0x0004BB88,0x09185888,1,0x0004C464,0x09186164,0x0918616C,0x0914805C,0x09147F90,0x0004C4D8," 0x0918615C 26040230 addiu $a0, $s0, 560 |  0x09186160 26050238 addiu $a1, $s0, 568 | >0x09186164 0C0038D7 jal 0x0914805C |  0x09186168 C60F0244 lwc1 $f15, 580($s0) |  0x0918616C C60C0230 lwc1 $f12, 560($s0) |  0x09186170 26050204 addiu $a1, $s0, 516",VANILLA,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_05,5,Dreamtime,0x00053F78,0x0918DC78,1,0x00053FD8,0x0918DCD8,0x0918DCE0,0x0914805C,0x09147F90,0x0005404C," 0x0918DCD0 26050238 addiu $a1, $s0, 568 |  0x0918DCD4 C60E0240 lwc1 $f14, 576($s0) | >0x0918DCD8 0C0038D7 jal 0x0914805C |  0x0918DCDC C60F0244 lwc1 $f15, 580($s0) |  0x0918DCE0 3C11000A lui $s1, 0x000A |  0x0918DCE4 2631B060 addiu $s1, $s1, -20384",VANILLA,WF-004
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_05,5,Dreamtime,0x0010747C,0x0924117C,1,0x001074E4,0x092411E4,0x092411EC,0x0914805C,0x09147F90,0x00107558," 0x092411DC 26240020 addiu $a0, $s1, 32 |  0x092411E0 26050018 addiu $a1, $s0, 24 | >0x092411E4 0C0038D7 jal 0x0914805C |  0x092411E8 C68F0008 lwc1 $f15, 8($s4) |  0x092411EC E6340024 swc1 $f20, 36($s1) |  0x092411F0 C64C0028 lwc1 $f12, 40($s2)",VANILLA,WF-008
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_05,5,Dreamtime,0x0010747C,0x0924117C,2,0x00107504,0x09241204,0x0924120C,0x0914805C,0x09147F90,0x00107578," 0x092411FC 26240028 addiu $a0, $s1, 40 |  0x09241200 2605001C addiu $a1, $s0, 28 | >0x09241204 0C0038D7 jal 0x0914805C |  0x09241208 C68F0008 lwc1 $f15, 8($s4) |  0x0924120C C62D0020 lwc1 $f13, 32($s1) |  0x09241210 C62C0028 lwc1 $f12, 40($s1)",VANILLA,WF-008
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_05,5,Dreamtime,0x00107698,0x09241398,1,0x00107764,0x09241464,0x0924146C,0x0914805C,0x09147F90,0x001077D8," 0x0924145C 26240020 addiu $a0, $s1, 32 |  0x09241460 26050018 addiu $a1, $s0, 24 | >0x09241464 0C0038D7 jal 0x0914805C |  0x09241468 C68F0008 lwc1 $f15, 8($s4) |  0x0924146C E6340024 swc1 $f20, 36($s1) |  0x09241470 C7AC002C lwc1 $f12, 44($sp)",VANILLA,WF-009
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_05,5,Dreamtime,0x00107698,0x09241398,2,0x00107784,0x09241484,0x0924148C,0x0914805C,0x09147F90,0x001077F8," 0x0924147C 26240028 addiu $a0, $s1, 40 |  0x09241480 2605001C addiu $a1, $s0, 28 | >0x09241484 0C0038D7 jal 0x0914805C |  0x09241488 C68F0008 lwc1 $f15, 8($s4) |  0x0924148C C62D0020 lwc1 $f13, 32($s1) |  0x09241490 C62C0028 lwc1 $f12, 40($s1)",VANILLA,WF-009
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_05,5,Dreamtime,0x00107960,0x09241660,1,0x001079B4,0x092416B4,0x092416BC,0x0914805C,0x09147F90,0x00107A28," 0x092416AC 2604002C addiu $a0, $s0, 44 |  0x092416B0 26050030 addiu $a1, $s0, 48 | >0x092416B4 0C0038D7 jal 0x0914805C |  0x092416B8 C4CCA160 lwc1 $f12, -24224($a2) |  0x092416BC C7B0002C lwc1 $f16, 44($sp) |  0x092416C0 C60F002C lwc1 $f15, 44($s0)",VANILLA,WF-007
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_05,5,Dreamtime,0x00107960,0x09241660,2,0x00107A34,0x09241734,0x0924173C,0x0914805C,0x09147F90,0x00107AA8," 0x0924172C 46008306 .word 0x46008306 |  0x09241730 C6AE0004 lwc1 $f14, 4($s5) | >0x09241734 0C0038D7 jal 0x0914805C |  0x09241738 C6AF0008 lwc1 $f15, 8($s5) |  0x0924173C 44806000 .word 0x44806000 |  0x09241740 C7AD0028 lwc1 $f13, 40($sp)",VANILLA,WF-007
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_05,5,Dreamtime,0x00107960,0x09241660,3,0x00107A5C,0x0924175C,0x09241764,0x0914805C,0x09147F90,0x00107AD0," 0x09241754 C6AE0004 lwc1 $f14, 4($s5) |  0x09241758 2605001C addiu $a1, $s0, 28 | >0x0924175C 0C0038D7 jal 0x0914805C |  0x09241760 C6AF0008 lwc1 $f15, 8($s5) |  0x09241764 C62C0020 lwc1 $f12, 32($s1) |  0x09241768 C62F0028 lwc1 $f15, 40($s1)",VANILLA,WF-007
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_05,5,Dreamtime,0x0010A32C,0x0924402C,1,0x0010A440,0x09244140,0x09244148,0x0914805C,0x09147F90,0x0010A4B4," 0x09244138 2624002C addiu $a0, $s1, 44 |  0x0924413C 26250030 addiu $a1, $s1, 48 | >0x09244140 0C0038D7 jal 0x0914805C |  0x09244144 46106302 .word 0x46106302 |  0x09244148 C7B3002C lwc1 $f19, 44($sp) |  0x0924414C C62C002C lwc1 $f12, 44($s1)",VANILLA,WF-010
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_05,5,Dreamtime,0x0010A32C,0x0924402C,2,0x0010A500,0x09244200,0x09244208,0x0914805C,0x09147F90,0x0010A574," 0x092441F8 2624002C addiu $a0, $s1, 44 |  0x092441FC 26250030 addiu $a1, $s1, 48 | >0x09244200 0C0038D7 jal 0x0914805C |  0x09244204 C4CCA160 lwc1 $f12, -24224($a2) |  0x09244208 C7AC002C lwc1 $f12, 44($sp) |  0x0924420C C633002C lwc1 $f19, 44($s1)",VANILLA,WF-010
543663c4f67a7b1458895453dc1287f2b1a80a65373c0c291eb5cfe71ab20f10,LEVEL_05,5,Dreamtime,0x001338A4,0x0926D5A4,1,0x001338F0,0x0926D5F0,0x0926D5F8,0x0914805C,0x09147F90,0x00133964," 0x0926D5E8 AFB60074 sw $s6, 116($sp) |  0x0926D5EC AFBF0078 sw $ra, 120($sp) | >0x0926D5F0 0C0038D7 jal 0x0914805C |  0x0926D5F4 C4EF0008 lwc1 $f15, 8($a3) |  0x0926D5F8 27A5002C addiu $a1, $sp, 44 |  0x0926D5FC 0C04CF9F jal 0x0926DB7C",VANILLA,WF-050
48c3524504537787da8776a92574bfc8ec9a075d454b983643cc737acfb93d30,LEVEL_05,5,Dreamtime,0x00143354,0x0927D054,1,0x00143390,0x0927D090,0x0927D098,0x0914805C,0x09147F90,0x00143404," 0x0927D088 AFB20068 sw $s2, 104($sp) |  0x0927D08C AFBF006C sw $ra, 108($sp) | >0x0927D090 0C0038D7 jal 0x0914805C |  0x0927D094 C4CC04A4 lwc1 $f12, 1188($a2) |  0x0927D098 27B20020 addiu $s2, $sp, 32 |  0x0927D09C 3C06002C lui $a2, 0x002C",VANILLA,WF-048
b78973eea2db01817d93c7539546d186135abd26640f3a89700ba1a705c375ca,LEVEL_05,5,Dreamtime,0x00143D14,0x0927DA14,1,0x00143EF4,0x0927DBF4,0x0927DBFC,0x0914805C,0x09147F90,0x00143F68," 0x0927DBEC 26040070 addiu $a0, $s0, 112 |  0x0927DBF0 2645002C addiu $a1, $s2, 44 | >0x0927DBF4 0C0038D7 jal 0x0914805C |  0x0927DBF8 C4CC05D4 lwc1 $f12, 1492($a2) |  0x0927DBFC 26450024 addiu $a1, $s2, 36 |  0x0927DC00 26460028 addiu $a2, $s2, 40",VANILLA,WF-056
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_05,5,Dreamtime,0x0015BB4C,0x0929584C,1,0x0015BBA8,0x092958A8,0x092958B0,0x0914805C,0x09147F90,0x0015BC1C," 0x092958A0 2664003C addiu $a0, $s3, 60 |  0x092958A4 26650044 addiu $a1, $s3, 68 | >0x092958A8 0C0038D7 jal 0x0914805C |  0x092958AC C66F0050 lwc1 $f15, 80($s3) |  0x092958B0 C7AC0020 lwc1 $f12, 32($sp) |  0x092958B4 C64D0030 lwc1 $f13, 48($s2)",VANILLA,WF-006
5d54a6ba6887902b05951c6e2acd18585993b61cde7dcbbd896f130f8c09da3a,LEVEL_05,5,Dreamtime,0x0016669C,0x092A039C,1,0x001667A8,0x092A04A8,0x092A04B0,0x0914805C,0x09147F90,0x0016681C," 0x092A04A0 02202825 .word 0x02202825 |  0x092A04A4 46006346 .word 0x46006346 | >0x092A04A8 0C0038D7 jal 0x0914805C |  0x092A04AC C7AC0020 lwc1 $f12, 32($sp) |  0x092A04B0 C7AC0024 lwc1 $f12, 36($sp) |  0x092A04B4 C66D3130 lwc1 $f13, 12592($s3)",VANILLA,WF-027
5d54a6ba6887902b05951c6e2acd18585993b61cde7dcbbd896f130f8c09da3a,LEVEL_05,5,Dreamtime,0x0016669C,0x092A039C,2,0x001667C4,0x092A04C4,0x092A04CC,0x0914805C,0x09147F90,0x00166838," 0x092A04BC 26240014 addiu $a0, $s1, 20 |  0x092A04C0 26250008 addiu $a1, $s1, 8 | >0x092A04C4 0C0038D7 jal 0x0914805C |  0x092A04C8 C68F0008 lwc1 $f15, 8($s4) |  0x092A04CC C62C0010 lwc1 $f12, 16($s1) |  0x092A04D0 C62D0014 lwc1 $f13, 20($s1)",VANILLA,WF-027
5d54a6ba6887902b05951c6e2acd18585993b61cde7dcbbd896f130f8c09da3a,LEVEL_05,5,Dreamtime,0x0016669C,0x092A039C,3,0x00166AAC,0x092A07AC,0x092A07B4,0x0914805C,0x09147F90,0x00166B20," 0x092A07A4 46006346 .word 0x46006346 |  0x092A07A8 02402025 .word 0x02402025 | >0x092A07AC 0C0038D7 jal 0x0914805C |  0x092A07B0 C4CC3120 lwc1 $f12, 12576($a2) |  0x092A07B4 10000020 beq $zero, $zero, 0x092A0838 |  0x092A07B8 C62C001C lwc1 $f12, 28($s1)",VANILLA,WF-027
5d54a6ba6887902b05951c6e2acd18585993b61cde7dcbbd896f130f8c09da3a,LEVEL_05,5,Dreamtime,0x0016669C,0x092A039C,4,0x00166AD0,0x092A07D0,0x092A07D8,0x0914805C,0x09147F90,0x00166B44," 0x092A07C8 02402025 .word 0x02402025 |  0x092A07CC 46006346 .word 0x46006346 | >0x092A07D0 0C0038D7 jal 0x0914805C |  0x092A07D4 4600C306 .word 0x4600C306 |  0x092A07D8 C62C001C lwc1 $f12, 28($s1) |  0x092A07DC 3C04002C lui $a0, 0x002C",VANILLA,WF-027
5d54a6ba6887902b05951c6e2acd18585993b61cde7dcbbd896f130f8c09da3a,LEVEL_05,5,Dreamtime,0x0016669C,0x092A039C,5,0x00166B9C,0x092A089C,0x092A08A4,0x0914805C,0x09147F90,0x00166C10," 0x092A0894 2624001C addiu $a0, $s1, 28 |  0x092A0898 26250020 addiu $a1, $s1, 32 | >0x092A089C 0C0038D7 jal 0x0914805C |  0x092A08A0 C4CC312C lwc1 $f12, 12588($a2) |  0x092A08A4 C6180034 lwc1 $f24, 52($s0) |  0x092A08A8 C62C001C lwc1 $f12, 28($s1)",VANILLA,WF-027
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_05,5,Dreamtime,0x0017F84C,0x092B954C,1,0x0017F904,0x092B9604,0x092B960C,0x0914805C,0x09147F90,0x0017F978," 0x092B95FC 26040034 addiu $a0, $s0, 52 |  0x092B9600 26050038 addiu $a1, $s0, 56 | >0x092B9604 0C0038D7 jal 0x0914805C |  0x092B9608 C62F0008 lwc1 $f15, 8($s1) |  0x092B960C 26060024 addiu $a2, $s0, 36 |  0x092B9610 02802025 .word 0x02802025",VANILLA,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_05,5,Dreamtime,0x0017FFA0,0x092B9CA0,1,0x0017FFF0,0x092B9CF0,0x092B9CF8,0x0914805C,0x09147F90,0x00180064," 0x092B9CE8 E7B4002C swc1 $f20, 44($sp) |  0x092B9CEC AFBF0048 sw $ra, 72($sp) | >0x092B9CF0 0C0038D7 jal 0x0914805C |  0x092B9CF4 02602025 .word 0x02602025 |  0x092B9CF8 C6AC0004 lwc1 $f12, 4($s5) |  0x092B9CFC C68D0000 lwc1 $f13, 0($s4)",VANILLA,WF-011
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_05,5,Dreamtime,0x0017FFA0,0x092B9CA0,2,0x0018000C,0x092B9D0C,0x092B9D14,0x0914805C,0x09147F90,0x00180080," 0x092B9D04 26040028 addiu $a0, $s0, 40 |  0x092B9D08 26050030 addiu $a1, $s0, 48 | >0x092B9D0C 0C0038D7 jal 0x0914805C |  0x092B9D10 C68F0008 lwc1 $f15, 8($s4) |  0x092B9D14 C60C0024 lwc1 $f12, 36($s0) |  0x092B9D18 C60D0028 lwc1 $f13, 40($s0)",VANILLA,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_06,6,Medical Outpost Omega,0x0000E35C,0x0914805C,1,0x0000E390,0x09148090,0x09148098,0x09147EC4,0x09147DF8,0x0000E404," 0x09148088 C60D0000 lwc1 $f13, 0($s0) |  0x0914808C C60E0004 lwc1 $f14, 4($s0) | >0x09148090 0C003871 jal 0x09147EC4 |  0x09148094 C60F0008 lwc1 $f15, 8($s0) |  0x09148098 26640004 addiu $a0, $s3, 4 |  0x0914809C C62C0004 lwc1 $f12, 4($s1)",VANILLA,WF-005
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_06,6,Medical Outpost Omega,0x0000E35C,0x0914805C,2,0x0000E3AC,0x091480AC,0x091480B4,0x09147EC4,0x09147DF8,0x0000E420," 0x091480A4 C60D0000 lwc1 $f13, 0($s0) |  0x091480A8 C60E0004 lwc1 $f14, 4($s0) | >0x091480AC 0C003871 jal 0x09147EC4 |  0x091480B0 C60F0008 lwc1 $f15, 8($s0) |  0x091480B4 26640008 addiu $a0, $s3, 8 |  0x091480B8 C62C0008 lwc1 $f12, 8($s1)",VANILLA,WF-005
