module_key,module_index,level,owner_rva,reference_site_rva,reference_site_runtime,target_rva,target_section,reference_kind,value,family_id
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A2C,0x0918172C,0x00280160,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A3C,0x0918173C,0x00280164,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A80,0x09181780,0x00280168,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A88,0x09181788,0x0028016C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047A9C,0x0918179C,0x00280170,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047D30,0x09181A30,0x00280174,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00047EF4,0x09181BF4,0x00280234,.data,float32,0 / 0x00000000,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x00048194,0x09181E94,0x00280190,.data,float32,1 / 0x3F800000,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x000481BC,0x09181EBC,0x002801F0,.data,float32,0 / 0x00000000,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x000485EC,0x091822EC,0x0028021C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_24,24,HIG Treehouse,0x000477D8,0x000486BC,0x091823BC,0x002801F4,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_24,24,HIG Treehouse,0x0004FBC8,0x0004FBD0,0x091898D0,0x00280590,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_24,24,HIG Treehouse,0x0004FBC8,0x0004FBD8,0x091898D8,0x00280594,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_24,24,HIG Treehouse,0x0004FBC8,0x0004FBE4,0x091898E4,0x00280598,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_24,24,HIG Treehouse,0x0010150C,0x00101564,0x0923B264,0x0029C6C4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-008
LEVEL_24,24,HIG Treehouse,0x0010150C,0x00101650,0x0923B350,0x00299B10,.data,float32,0 / 0x00000000,WF-008
LEVEL_24,24,HIG Treehouse,0x00101728,0x001017E4,0x0923B4E4,0x0029C6C4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-009
LEVEL_24,24,HIG Treehouse,0x00101728,0x001018DC,0x0923B5DC,0x00299B10,.data,float32,0 / 0x00000000,WF-009
LEVEL_24,24,HIG Treehouse,0x00101728,0x001019BC,0x0923B6BC,0x0029C570,.data,float32,60 / 0x42700000,WF-009
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101A48,0x0923B748,0x0029C558,.data,message_or_literal,>EDD?,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101A2C,0x0923B72C,0x0029C6B8,.data,float32,0.0199999996 / 0x3CA3D70A,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101A48,0x0923B748,0x0029C558,.data,float32,0.76666671 / 0x3F444445,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101AB8,0x0923B7B8,0x0029C6C4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101BA4,0x0923B8A4,0x00299B10,.data,float32,0 / 0x00000000,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101C10,0x0923B910,0x0029C568,.data,float32,0.214570001 / 0x3E5BB83D,WF-007
LEVEL_24,24,HIG Treehouse,0x001019F0,0x00101C64,0x0923B964,0x0029C564,.data,float32,0.5 / 0x3F000000,WF-007
LEVEL_24,24,HIG Treehouse,0x001043BC,0x001044B8,0x0923E1B8,0x0029C558,.data,message_or_literal,>EDD?,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x00104594,0x0923E294,0x0029C558,.data,message_or_literal,>EDD?,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x00104490,0x0923E190,0x0029C55C,.data,float32,3 / 0x40400000,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x001044A8,0x0923E1A8,0x0029C6B8,.data,float32,0.0199999996 / 0x3CA3D70A,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x001044B8,0x0923E1B8,0x0029C558,.data,float32,0.76666671 / 0x3F444445,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x00104688,0x0923E388,0x0029C560,.data,float32,0.300000012 / 0x3E99999A,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x001046C8,0x0923E3C8,0x0029C568,.data,float32,0.214570001 / 0x3E5BB83D,WF-010
LEVEL_24,24,HIG Treehouse,0x001043BC,0x00104730,0x0923E430,0x0029C564,.data,float32,0.5 / 0x3F000000,WF-010
LEVEL_24,24,HIG Treehouse,0x001430E0,0x0014352C,0x0927D22C,0x002A2A94,.data,float32,20 / 0x41A00000,WF-006
LEVEL_24,24,HIG Treehouse,0x00162798,0x001628B0,0x0929C5B0,0x002A5238,.data,message_or_literal,333?b,WF-012
LEVEL_24,24,HIG Treehouse,0x00162798,0x001628B0,0x0929C5B0,0x002A5238,.data,float32,0.0111111123 / 0x3C360B62,WF-012
