"module_index","module_key","offset_hex","offset_dec","original_hex","patched_hex","flags","flags_noms","layer","layer_nom","ecrit_statiquement"
"7","LEVEL_07","0x2E87BC","3049404","0x40400000","0x3FC00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E87E0","3049440","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87E4","3049444","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87E8","3049448","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87EC","3049452","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87F0","3049456","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87F4","3049460","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87F8","3049464","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E87FC","3049468","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"7","LEVEL_07","0x2E8804","3049476","0x42700000","0x42F00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E8810","3049488","0x41700000","0x41F00000","0","","2","armes","oui"
"7","LEVEL_07","0x2E9520","3052832","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"7","LEVEL_07","0x2E9D38","3054904","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"7","LEVEL_07","0x2EB10C","3059980","0x41F00000","0x42700000","0","","2","armes","oui"
"7","LEVEL_07","0x98048","622664","0x0E4C24A2","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"8","LEVEL_08","0x3678","13944","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"8","LEVEL_08","0x3690","13968","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"8","LEVEL_08","0x1575C","87900","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"8","LEVEL_08","0x286A0","165536","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"8","LEVEL_08","0x286A4","165540","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x28738","165688","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x3388C","211084","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x338AC","211116","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x33A44","211524","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x347F4","215028","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"8","LEVEL_08","0x34934","215348","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"8","LEVEL_08","0x54778","345976","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x549E4","346596","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x54DB4","347572","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x113C60","1129568","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x113C64","1129572","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11607C","1138812","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x116098","1138840","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11AAA4","1157796","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x11C484","1164420","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11C6EC","1165036","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11CE70","1166960","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11D0E4","1167588","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x11D0E8","1167592","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x11E340","1172288","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"8","LEVEL_08","0x122870","1190000","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x122970","1190256","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x1252BC","1200828","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"8","LEVEL_08","0x125890","1202320","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x12993C","1218876","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x12C4D0","1230032","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x12CD28","1232168","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"8","LEVEL_08","0x13A6D0","1287888","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x13AEF0","1289968","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x13AF64","1290084","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x13BA58","1292888","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x153778","1390456","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x153A18","1391128","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x153B70","1391472","0x34040003","0x34040006","16","CODE","2","armes","oui"
"8","LEVEL_08","0x166B2C","1469228","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x166B30","1469232","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x1952D8","1659608","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x195C80","1662080","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x199188","1675656","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x199540","1676608","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"8","LEVEL_08","0x199588","1676680","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"8","LEVEL_08","0x19BF98","1687448","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x19BFC4","1687492","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x19BFC8","1687496","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x1A5AF0","1727216","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x1A5AF4","1727220","0x46166301","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x1AF194","1765780","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x1AF2E8","1766120","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"8","LEVEL_08","0x1B1DDC","1777116","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"8","LEVEL_08","0x1D56E4","1922788","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"8","LEVEL_08","0x1D56E8","1922792","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"8","LEVEL_08","0x30BDA8","3194280","0x42700000","0x42F00000","0","","2","armes","oui"
"8","LEVEL_08","0x30BDAC","3194284","0x42700000","0x42F00000","0","","2","armes","oui"
"8","LEVEL_08","0x30C4C8","3196104","0x40000000","0x3F800000","0","","2","armes","oui"
"8","LEVEL_08","0x30CE38","3198520","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"8","LEVEL_08","0x30CE3C","3198524","0x41880000","0x41080000","0","","8","particules","oui"
"8","LEVEL_08","0x30CE44","3198532","0x3DD67751","0x3D567751","0","","2","armes","oui"
"8","LEVEL_08","0x30CE48","3198536","0x3E567751","0x3DD67751","0","","2","armes","oui"
"8","LEVEL_08","0x30CE50","3198544","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"8","LEVEL_08","0x30CE54","3198548","0x3E800000","0x3E000000","0","","2","armes","oui"
"8","LEVEL_08","0x30D94C","3201356","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30D950","3201360","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30D958","3201368","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30D95C","3201372","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30D964","3201380","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"8","LEVEL_08","0x30DAF8","3201784","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"8","LEVEL_08","0x30DB00","3201792","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"8","LEVEL_08","0x30DB08","3201800","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30DB10","3201808","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x30DB14","3201812","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"8","LEVEL_08","0x313714","3225364","0x41700000","0x41F00000","0","","2","armes","oui"
"8","LEVEL_08","0x313718","3225368","0x40C00000","0x41400000","0","","2","armes","oui"
"8","LEVEL_08","0x3171F8","3240440","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"8","LEVEL_08","0x3171FC","3240444","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"8","LEVEL_08","0x317200","3240448","0x3C888889","0x3C088889","0","","2","armes","oui"
"8","LEVEL_08","0x317204","3240452","0x3D088889","0x3C888889","0","","2","armes","oui"
"8","LEVEL_08","0x317208","3240456","0x3D088889","0x3C888889","0","","2","armes","oui"
"8","LEVEL_08","0x31720C","3240460","0x3D088889","0x3C888889","0","","2","armes","oui"
"8","LEVEL_08","0x317210","3240464","0x3D088889","0x3C888889","0","","2","armes","oui"
"8","LEVEL_08","0x317214","3240468","0x3D088889","0x3C888889","0","","2","armes","oui"
"8","LEVEL_08","0x318E78","3247736","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"8","LEVEL_08","0x318E7C","3247740","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"8","LEVEL_08","0x318E80","3247744","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x318E84","3247748","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x318E90","3247760","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"8","LEVEL_08","0x3192F4","3248884","0x42F00000","0x43700000","0","","2","armes","oui"
"8","LEVEL_08","0x3194FC","3249404","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319500","3249408","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319504","3249412","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319508","3249416","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x31950C","3249420","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319510","3249424","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319514","3249428","0x40400000","0x3FC00000","0","","2","armes","oui"
"8","LEVEL_08","0x319538","3249464","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"8","LEVEL_08","0x31953C","3249468","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"8","LEVEL_08","0x319540","3249472","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x319544","3249476","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x319548","3249480","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x31954C","3249484","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x319550","3249488","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x319554","3249492","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"8","LEVEL_08","0x31955C","3249500","0x42700000","0x42F00000","0","","2","armes","oui"
"8","LEVEL_08","0x319568","3249512","0x41700000","0x41F00000","0","","2","armes","oui"
"8","LEVEL_08","0x31A2B0","3252912","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"8","LEVEL_08","0x31B448","3257416","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"8","LEVEL_08","0x31D9CC","3267020","0x41F00000","0x42700000","0","","2","armes","oui"
"8","LEVEL_08","0x9F26C","651884","0x0E4CDC48","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"9","LEVEL_09","0x361C","13852","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"9","LEVEL_09","0x3634","13876","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"9","LEVEL_09","0x146F0","83696","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"9","LEVEL_09","0x27208","160264","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"9","LEVEL_09","0x2720C","160268","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x272A0","160416","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x2B60C","177676","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x2B62C","177708","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x2B7C4","178116","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x2C574","181620","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"9","LEVEL_09","0x2C6B4","181940","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"9","LEVEL_09","0x4C1E0","311776","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"9","LEVEL_09","0x4C44C","312396","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"9","LEVEL_09","0x4C81C","313372","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"9","LEVEL_09","0x1012B0","1053360","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"9","LEVEL_09","0x1012B4","1053364","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"9","LEVEL_09","0x1036CC","1062604","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x1036E8","1062632","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x1080F4","1081588","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"9","LEVEL_09","0x109AD4","1088212","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x109D3C","1088828","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x10A4C0","1090752","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x10A734","1091380","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"9","LEVEL_09","0x10A738","1091384","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"9","LEVEL_09","0x10B990","1096080","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"9","LEVEL_09","0x10EE10","1109520","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x10EF10","1109776","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x11185C","1120348","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"9","LEVEL_09","0x111E30","1121840","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x115EDC","1138396","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x118A70","1149552","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x1192C8","1151688","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"9","LEVEL_09","0x120B00","1182464","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"9","LEVEL_09","0x121320","1184544","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
